County,Name,Type,City,Zip,Latitude,Longitude
San Diego,Washington Elementary,Elementary,San Diego,92101,32.72388,-117.16644
San Diego,Webster Elementary,Elementary,San Diego,92102,32.72394,-117.0923
San Diego,Whitman Elementary,Elementary,San Diego,92117,32.8368,-117.20428
San Diego,Bell Middle,Middle,San Diego,92139,32.68851,-117.03807
San Diego,Lewis Middle,Middle,San Diego,92120,32.7965,-117.07952
San Diego,Mann Middle,Middle,San Diego,92115,32.75609,-117.07889
San Diego,Marston Middle,Middle,San Diego,92117,32.80882,-117.20011
San Diego,Montgomery Middle,Middle,San Diego,92111,32.78856,-117.17204
San Diego,The O'Farrell Charter,K-12,San Diego,92114,32.70212,-117.06583
San Diego,Wilson Middle,Middle,San Diego,92105,32.75355,-117.11107
San Diego,Mason Elementary,Elementary,San Diego,92126,32.90642,-117.13996
San Diego,Penn Elementary,Elementary,San Diego,92139,32.6739,-117.04728
San Diego,Ericson Elementary,Elementary,San Diego,92126,32.92658,-117.13649
San Diego,Hickman Elementary,Elementary,San Diego,92126,32.91457,-117.15293
San Diego,Sandburg Elementary,Elementary,San Diego,92126,32.92624,-117.149
San Diego,Walker Elementary,Elementary,San Diego,92126,32.91229,-117.12625
San Diego,Dailard Elementary,Elementary,San Diego,92120,32.80494,-117.05351
San Diego,Wangenheim Middle,Middle,San Diego,92126,32.90695,-117.12555
San Diego,Bethune K-8,Elementary,San Diego,92114,32.68914,-117.04951
San Diego,Zamorano Elementary,Elementary,San Diego,92139,32.68026,-117.03794
San Diego,Challenger Middle,Middle,San Diego,92126,32.91329,-117.15739
San Diego,Hage Elementary,Elementary,San Diego,92126,32.92108,-117.12092
San Diego,Nye Elementary,Elementary,San Diego,92114,32.69609,-117.06908
San Diego,McGill School of Success,Elementary,San Diego,92102,32.72512,-117.12964
San Diego,Clark Middle,Middle,San Diego,92105,32.74063,-117.10002
San Diego,Kimbrough Elementary,Elementary,San Diego,92102,32.70964,-117.13181
San Diego,Chavez Elementary,Elementary,San Diego,92113,32.69176,-117.10849
San Diego,Rosa Parks Elementary,Elementary,San Diego,92105,32.74698,-117.09704
San Diego,Holly Drive Leadership Academy,Elementary,San Diego,92102,32.72333,-117.09241
San Diego,San Diego Cooperative Charter,Elementary,San Diego,92111,32.79144,-117.16696
San Diego,King-Chavez Academy of Excellence,Elementary,San Diego,92113,32.69802,-117.13616
San Diego,Albert Einstein Academy Charter Elementary,Elementary,San Diego,92102,32.72006,-117.12976
San Diego,San Pasqual Union Elementary,Elementary,Escondido,92027,33.11056,-117.01176
San Diego,Pepper Drive Elementary,Elementary,El Cajon,92020,32.82742,-116.95311
San Diego,Willow Elementary,Elementary,San Ysidro,92173,32.54807,-117.04153
San Diego,Vista Del Mar,Middle,San Diego,92154,32.57075,-117.02852
San Diego,Smythe Elementary,Elementary,San Ysidro,92173,32.5634,-117.05026
San Diego,La Mirada Elementary,Elementary,San Ysidro,92173,32.56363,-117.04651
San Diego,Sunset Elementary,Elementary,San Ysidro,92173,32.55756,-117.05021
San Diego,San Ysidro Middle,Middle,San Ysidro,92173,32.56037,-117.03865
San Diego,Ocean View Hills,Elementary,San Diego,92154,32.57172,-117.02492
San Diego,SBUSD Virtual Academy,Elementary,Imperial Beach,91932,32.58662972,-117.1265507
San Diego,Bayside STEAM Academy,Elementary,Imperial Beach,91932,32.58869,-117.11283
San Diego,Central Elementary,Elementary,Imperial Beach,91932,32.57802,-117.10632
San Diego,Emory Elementary,Elementary,San Diego,92154,32.57545,-117.0922
San Diego,Imperial Beach Charter,Elementary,Imperial Beach,91932,32.57885,-117.11946
San Diego,Nestor Language Academy Charter,Elementary,San Diego,92154,32.57026,-117.08304
San Diego,Oneonta Elementary,Elementary,Imperial Beach,91932,32.57291,-117.11152
San Diego,Sunnyslope Elementary,Elementary,San Diego,92154,32.581,-117.07956
San Diego,Godfrey G. Berry Elementary,Elementary,San Diego,92154,32.56741,-117.09099
San Diego,Howard Pence Elementary,Elementary,San Diego,92154,32.57847,-117.06179
San Diego,George Nicoloff Elementary,Elementary,San Ysidro,92173,32.56608,-117.06582
San Diego,Teofilo Mendoza,Elementary,San Diego,92154,32.57741,-117.0895
San Diego,Hawking S.T.E.A.M. Charter,K-12,Chula Vista,91910,32.642899,-117.08874
San Diego,Southwest Senior High,High,San Diego,92154,32.56686,-117.08279
San Diego,Castle Park Senior High,High,Chula Vista,91911,32.60696,-117.05164
San Diego,Chula Vista Senior High,High,Chula Vista,91911,32.62174,-117.07834
San Diego,Options Secondary,Alternative Schools of Choice,Chula Vista,91911,32.6151,-117.07694
San Diego,MAAC Community Charter,High,Chula Vista,91911,32.60452,-117.06429
San Diego,Alta Vista Academy,Community Day,Chula Vista,91911,32.61832,-117.0254
San Diego,San Ysidro High,High,San Diego,92154,32.565181,-117.01711
San Diego,Palomar High,Continuation,Chula Vista,91911,32.60512,-117.07374
San Diego,Hilltop Senior High,High,Chula Vista,91910,32.63703,-117.05908
San Diego,Mar Vista Senior High,High,Imperial Beach,91932,32.57926,-117.12182
San Diego,Sweetwater High,High,National City,91950,32.65955,-117.09392
San Diego,Montgomery Senior High,High,San Diego,92154,32.5846,-117.06481
San Diego,Bonita Vista Middle,Middle,Chula Vista,91910,32.64888,-117.0061
San Diego,Castle Park Middle,Middle,Chula Vista,91911,32.60511,-117.0599
San Diego,Chula Vista Middle,Middle,Chula Vista,91910,32.63475,-117.08605
San Diego,Granger Junior High,Middle,National City,91950,32.67267,-117.07366
San Diego,Mar Vista Academy,Middle,San Diego,92154,32.57317,-117.09677
San Diego,National City Middle,Middle,National City,91950,32.66929,-117.09941
San Diego,Hilltop Middle,Middle,Chula Vista,91910,32.63025,-117.06056
San Diego,Southwest Middle,Middle,San Diego,92154,32.56995,-117.07389
San Diego,Montgomery Middle,Middle,San Diego,92154,32.57674,-117.05552
San Diego,Rancho del Rey Middle,Middle,Chula Vista,91910,32.62906,-117.00775
San Diego,Sweetwater Community Day,Community Day,Chula Vista,91911,32.605919,-117.061169
San Diego,Sage Creek High,High,Carlsbad,92010,33.15793,-117.28506
San Diego,High Tech High Mesa,High,San Diego,92111,32.81496,-117.18109
San Diego,High Tech Middle Mesa,Middle,San Diego,92111,32.81496,-117.18109
San Diego,High Tech Elementary Mesa,Elementary,San Diego,92111,32.816722,-117.182148
San Diego,Grossmont Secondary,High,El Cajon,92020,32.80701,-116.96308
San Diego,Sweetwater Secondary,High,Chula Vista,91910,32.64867,-117.05332
San Diego,College Preparatory Middle,Middle,Spring Valley,91977,32.74581,-116.971454
San Francisco,KIPP Bayview Academy,Middle,San Francisco,94124,37.71956,-122.39661
San Francisco,Five Keys Charter (SF Sheriff's),High,San Bruno,94066,37.62757,-122.4599
San Francisco,Jordan (June) School for Equity,Alternative Schools of Choice,San Francisco,94112,37.71956,-122.42524
San Francisco,City Arts and Tech High,High,San Francisco,94112,37.71948,-122.42532
San Francisco,Noriega Children Center,Preschool,San Francisco,94122,37.75384,-122.50377
San Francisco,KIPP San Francisco College Preparatory,High,San Francisco,94124,37.73232,-122.38167
San Francisco,Brown Jr. (Willie L) Middle,Middle,San Francisco,94122,37.73649,-122.39925
San Francisco,Independence High,Alternative Schools of Choice,San Francisco,94122,37.7633,-122.46362
San Francisco,Balboa High,High,San Francisco,94112,37.72104,-122.44108
San Francisco,Marshall (Thurgood) High,High,San Francisco,94124,37.73603,-122.4017
San Francisco,Leadership High,High,San Francisco,94112,37.72172,-122.4449
San Francisco,Carmichael (Bessie)/FEC,Elementary,San Francisco,94103,37.77623,-122.40639
San Francisco,Harte (Bret) Elementary,Elementary,San Francisco,94124,37.71838,-122.38912
San Francisco,Cleveland Elementary,Elementary,San Francisco,94112,37.72052,-122.42883
San Francisco,Key (Francis Scott) Elementary,Elementary,San Francisco,94122,37.7581,-122.50234
San Francisco,Guadalupe Elementary,Elementary,San Francisco,94112,37.71032,-122.43423
San Francisco,Jefferson Elementary,Elementary,San Francisco,94122,37.76304,-122.47654
San Francisco,Lawton Alternative Elementary,Elementary,San Francisco,94122,37.75797,-122.48935
San Francisco,Longfellow Elementary,Elementary,San Francisco,94112,37.71047,-122.44718
San Francisco,Marshall Elementary,Elementary,San Francisco,94103,37.76644,-122.41918
San Francisco,Monroe Elementary,Elementary,San Francisco,94112,37.72556,-122.43043
San Francisco,Sheridan Elementary,Elementary,San Francisco,94112,37.71435,-122.45956
San Francisco,Malcolm X Academy,Elementary,San Francisco,94124,37.73446,-122.38076
San Francisco,Sunnyside Elementary,Elementary,San Francisco,94112,37.73026,-122.44861
San Francisco,Giannini (A.P.) Middle,Middle,San Francisco,94122,37.75083,-122.4968
San Francisco,Denman (James) Middle,Middle,San Francisco,94112,37.7216,-122.4428
San Francisco,San Francisco Community Alternative,Elementary,San Francisco,94112,37.726,-122.43232
San Francisco,Carver (George Washington) Elementary,Elementary,San Francisco,94124,37.73195,-122.38557
San Francisco,Drew (Charles) College Preparatory Academy,Elementary,San Francisco,94124,37.73167,-122.39394
San Francisco,Yu (Alice Fong) Elementary,Elementary,San Francisco,94122,37.7591,-122.46944
San Francisco,KIPP Bayview Elementary,Elementary,San Francisco,94124,37.73444,-122.3808
San Joaquin,one.Charter,County Community,Stockton,95206,37.90906,-121.23247
San Joaquin,"John F. Cruikshank, Jr.",Juvenile Court,Stockton,95206,37.90919,-121.23248
San Joaquin,San Joaquin County Community,County Community,Stockton,95206,37.90906,-121.23247
San Joaquin,Venture Academy,County Community,Stockton,95206,37.90815,-121.23062
San Joaquin,San Joaquin County Special Education,Special Education,Stockton,95206,37.90906,-121.23247
San Joaquin,River Islands Technology Academy,Elementary,Lathrop,95330,37.7996,-121.31912
San Joaquin,NextGeneration STEAM Academy,Elementary,Lathrop,95330,37.79602,-121.32035
San Joaquin,Banta Charter,Elementary,Tracy,95304,37.75618001,-121.375113
San Joaquin,Banta Elementary,Elementary,Tracy,95304,37.75637,-121.37446
San Joaquin,Collegeville Elementary,Elementary,Stockton,95215,37.90624,-121.14781
San Joaquin,Anthony C. Traina Elementary,Elementary,Tracy,95377,37.70057,-121.44227
San Joaquin,Jefferson,Middle,Tracy,95304,37.69564,-121.39662
San Joaquin,Monticello Elementary,Elementary,Tracy,95377,37.70825,-121.4389
San Joaquin,Tom Hawkins Elementary,Elementary,Tracy,95377,37.70522,-121.4187
San Joaquin,Colonial Heights,Elementary,Stockton,95209,38.02343,-121.33606
San Joaquin,Pride Continuation,Continuation,Stockton,95215,37.97262,-121.14804
San Joaquin,Glenwood Elementary,Elementary,Stockton,95215,37.99131,-121.19718
San Joaquin,Waterloo Elementary,Middle,Stockton,95215,38.03171,-121.19458
San Joaquin,Waverly Elementary,Elementary,Stockton,95215,38.00033,-121.22888
San Joaquin,Christa McAuliffe Middle,Middle,Stockton,95209,38.04559,-121.36634
San Joaquin,Podesta Ranch Elementary,Elementary,Stockton,95209,38.04488,-121.32485
San Joaquin,Bear Creek High,High,Stockton,95209,38.05051,-121.35359
San Joaquin,Plaza Robles Continuation High,Continuation,Stockton,95209,38.03648,-121.33923
San Joaquin,Elkhorn,Elementary,Stockton,95209,38.05025,-121.33352
San Joaquin,Oakwood Elementary,Elementary,Stockton,95209,38.03439,-121.32915
San Joaquin,Creekside Elementary,Elementary,Stockton,95209,38.04214,-121.34898
San Joaquin,Delta Sierra Middle,Middle,Stockton,95209,38.03588,-121.34261
San Joaquin,Wagner-Holt Elementary,Elementary,Stockton,95209,38.0295,-121.35282
San Joaquin,John Muir Elementary,Elementary,Stockton,95209,38.0489,-121.34287
San Joaquin,Julia Morgan Elementary,Elementary,Stockton,95209,38.05099,-121.35813
San Joaquin,Weston Ranch High,High,Stockton,95206,37.90167,-121.30746
San Joaquin,New Vision High,Continuation,Stockton,95206,37.89817,-121.30792
San Joaquin,Mossdale Elementary,Elementary,Lathrop,95330,37.80127,-121.30626
San Joaquin,Lathrop High,High,Lathrop,95330,37.82618,-121.30326
San Joaquin,Lathrop Elementary,Elementary,Lathrop,95330,37.81807,-121.27874
San Joaquin,August Knodt Elementary,Elementary,Stockton,95206,37.90609,-121.30457
San Joaquin,Great Valley Elementary,Elementary,Stockton,95206,37.90367,-121.29675
San Joaquin,Joseph Widmer Jr. Elementary,Elementary,Lathrop,95330,37.8368,-121.27966
San Joaquin,George Y. Komure Elementary,Elementary,Stockton,95206,37.90414,-121.31856
San Joaquin,New Jerusalem,Elementary,Tracy,95304,37.66795,-121.32416
San Joaquin,Delta Home Charter,K-12,Tracy,95304,37.66799,-121.32417
San Joaquin,Valley View Charter Prep,K-12,Tracy,95304,37.66799,-121.32417
San Joaquin,Delta Keys Charter,K-12,Lathrop,95330,37.66799,-121.32417
San Joaquin,Delta Charter Online,K-12,Lathrop,95330,37.66799,-121.32417
San Joaquin,New Jerusalem Elementary,Elementary,Tracy,95304,37.66799,-121.32417
San Joaquin,Delta Charter,K-12,Tracy,95304,37.6687,-121.323
San Joaquin,Aspire Rosa Parks Academy,Elementary,Stockton,95206,37.93895,-121.2517
San Joaquin,John Marshall Elementary,Elementary,Stockton,95206,37.92412,-121.30364
San Joaquin,Wilhelmina Henry Elementary,Elementary,Stockton,95215,37.95434,-121.22835
San Joaquin,John C. Fremont Elementary,Elementary,Stockton,95205,37.96657,-121.26567
San Joaquin,Alexander Hamilton Elementary,Elementary,Stockton,95206,37.93253,-121.24921
San Joaquin,Aspire Port City Academy,Elementary,Stockton,95205,37.97534,-121.27927
San Joaquin,Edward C. Merlo Institute of Environmental Studies,Alternative Schools of Choice,Stockton,95206,37.93518,-121.26313
San Joaquin,Dr. Lewis Dolphin Stallworth Sr. Charter,Elementary,Stockton,95205,37.9555,-121.26991
San Joaquin,Aspire Langston Hughes Academy,K-12,Stockton,95205,37.97548,-121.27861
San Joaquin,Marshall K-8 Community Day,Community Day,Stockton,95206,37.92412,-121.303658
San Joaquin,Aspire Stockton 6-12 Secondary Academy,K-12,Stockton,95206,37.9288235,-121.2629221
San Joaquin,Aspire Stockton TK-5 Elementary Academy,Elementary,Stockton,95206,37.9389473,-121.2516925
San Joaquin,Jane Frederick High,Continuation,Stockton,95205,37.95636,-121.27647
San Joaquin,Edison High,High,Stockton,95206,37.93783,-121.28929
San Joaquin,Franklin High,K-12,Stockton,95215,37.96846,-121.23705
San Joaquin,August Elementary,Elementary,Stockton,95205,37.98182,-121.25687
San Joaquin,Elmwood Elementary,Elementary,Stockton,95215,37.96129,-121.22016
San Joaquin,King Elementary,Elementary,Stockton,95205,37.95857,-121.25028
San Joaquin,Fillmore Elementary,Elementary,Stockton,95205,37.96907,-121.25532
San Joaquin,Grunsky Elementary,Elementary,Stockton,95205,37.97189,-121.27417
San Joaquin,Harrison Elementary,Elementary,Stockton,95209,37.98572,-121.27324
San Joaquin,Hazelton Elementary,Elementary,Stockton,95206,37.94073,-121.29551
San Joaquin,McKinley Elementary,Elementary,Stockton,95206,37.92629,-121.28257
San Joaquin,Monroe Elementary,Elementary,Stockton,95206,37.93085,-121.24936
San Joaquin,Montezuma Elementary,Elementary,Stockton,95206,37.93922,-121.24136
San Joaquin,Nightingale Charter,Elementary,Stockton,95206,37.9194,-121.25516
San Joaquin,Roosevelt Elementary,Elementary,Stockton,95205,37.95523,-121.24078
San Joaquin,Taft Elementary,Elementary,Stockton,95206,37.91427,-121.28468
San Joaquin,Taylor Leadership Academy,Elementary,Stockton,95206,37.92383,-121.30157
San Joaquin,Van Buren Elementary,Elementary,Stockton,95206,37.93021,-121.25914
San Joaquin,San Joaquin Elementary,Elementary,Stockton,95206,37.92792,-121.3106
San Joaquin,Dolores Huerta Elementary,Elementary,Stockton,95206,37.93443,-121.29168
San Joaquin,Primary Charter,Elementary,Tracy,95376,37.74561,-121.42497
San Joaquin,Millennium Charter,High,Tracy,95376,37.74593,-121.42434
San Joaquin,George Kelly Elementary,Elementary,Tracy,95377,37.72354,-121.46348
San Joaquin,George and Evelyn Stein Continuation,Continuation,Tracy,95376,37.73772,-121.43607
San Joaquin,John C. Kimball High,High,Tracy,95377,37.73293,-121.47478
San Joaquin,Tracy Independent Study Charter,High,Tracy,95376,37.74768156,-121.4523546
San Joaquin,Merrill F. West High,High,Tracy,95376,37.74821,-121.44711
San Joaquin,Duncan-Russell Community Day,Community Day,Tracy,95376,37.73772,-121.43607
San Joaquin,Duncan-Russell Continuation,Continuation,Tracy,95376,37.75358,-121.42759
San Joaquin,Tracy High,High,Tracy,95376,37.74087,-121.41939
San Joaquin,Central Elementary,Elementary,Tracy,95376,37.742996,-121.42772
San Joaquin,Monte Vista Middle,Middle,Tracy,95376,37.74861,-121.43677
San Joaquin,McKinley Elementary,Elementary,Tracy,95376,37.74637,-121.43752
San Joaquin,North Elementary,Elementary,Tracy,95376,37.75685,-121.42726
San Joaquin,South/West Park Elementary,Elementary,Tracy,95376,37.72755,-121.43334
San Joaquin,Louis J. Villalovoz Elementary,Elementary,Tracy,95376,37.733,-121.44469
San Joaquin,Melville S. Jacobson Elementary,Elementary,Tracy,95376,37.75694,-121.44754
San Joaquin,Gladys Poet-Christian Elementary,Elementary,Tracy,95376,37.7183,-121.42883
San Joaquin,Earle E. Williams Middle,Middle,Tracy,95376,37.73063,-121.44463
San Joaquin,Louis A. Bohn Elementary,Elementary,Tracy,95376,37.72851,-121.41977
San Joaquin,Wanda Hirsch Elementary,Elementary,Tracy,95376,37.71448,-121.44031
San Joaquin,Discovery Charter,Middle,Tracy,95376,37.74553,-121.4244
San Joaquin,Art Freiler,Elementary,Tracy,95376,37.74744,-121.46181
San Joaquin,Lammersville Elementary,Elementary,Tracy,95304,37.75126,-121.51419
San Mateo,Canyon Oaks Youth Center,County Community,Redwood City,94062,37.47279,-122.28639
San Mateo,Oxford Day Academy,High,East Palo Alto,94303,37.46575,-122.13287
San Mateo,Bayshore,Elementary,Daly City,94014,37.70542,-122.41396
San Mateo,Central Elementary,Elementary,Belmont,94002,37.52414,-122.28254
San Mateo,Cipriani Elementary,Elementary,Belmont,94002,37.51625,-122.30628
San Mateo,Fox Elementary,Elementary,Belmont,94002,37.50975,-122.3228
San Mateo,Nesbit Elementary,Elementary,Belmont,94002,37.52505,-122.27508
San Mateo,Ralston Intermediate,Middle,Belmont,94002,37.51175,-122.31205
San Mateo,Panorama Elementary,Elementary,Daly City,94014,37.70693,-122.43837
San Mateo,Kings Mountain Elementary,Elementary,Woodside,94062,37.42029,-122.32403
San Mateo,Thomas R. Pollicita Middle,Middle,Daly City,94014,37.69043,-122.45829
San Mateo,George Washington Elementary,Elementary,Daly City,94014,37.70739,-122.44607
San Mateo,John F. Kennedy Elementary,Elementary,Daly City,94014,37.69512,-122.45453
San Mateo,Woodrow Wilson Elementary,Elementary,Daly City,94014,37.70401,-122.46512
San Mateo,Susan B. Anthony Elementary,Elementary,Daly City,94014,37.68934,-122.45792
San Mateo,Jefferson High,High,Daly City,94014,37.6961,-122.46661
San Mateo,Thornton High,Continuation,Daly City,94014,37.69122,-122.46362
San Mateo,La Entrada Middle,Middle,Menlo Park,94025,37.42741,-122.20169
San Mateo,Hillview Middle,Middle,Menlo Park,94025,37.43942,-122.19576
San Mateo,Oak Knoll Elementary,Elementary,Menlo Park,94025,37.43043,-122.1923
San Mateo,Green Hills Elementary,Elementary,Millbrae,94030,37.60503,-122.40575
San Mateo,Lomita Park Elementary,Elementary,San Bruno,94066,37.61217,-122.40036
San Mateo,Meadows Elementary,Elementary,Millbrae,94030,37.60166,-122.41886
San Mateo,Spring Valley Elementary,Elementary,Millbrae,94030,37.59121,-122.39121
San Mateo,Taylor Middle,Middle,Millbrae,94030,37.59822,-122.40114
San Mateo,Los Robles-Ronald McNair Academy,Alternative Schools of Choice,East Palo Alto,94303,37.46203,-122.13088
San Mateo,Aspire East Palo Alto Charter,K-12,East Palo Alto,94303,37.46827,-122.12775
San Mateo,KIPP Valiant Community Prep,K-12,Menlo Park,94025,37.46210001,-122.157303
San Mateo,Cesar Chavez Ravenswood Middle,Middle,East Palo Alto,94303,37.47336,-122.14555
San Mateo,Belle Haven Elementary,Elementary,Menlo Park,94025,37.47662,-122.16126
San Mateo,Costano Elementary,Elementary,East Palo Alto,94303,37.47812,-122.13847
San Mateo,Connect Community Charter,Elementary,Redwood City,94063,37.47829,-122.20571
San Mateo,KIPP Excelencia Community Preparatory,Elementary,Redwood City,94063,37.478952,-122.205424
San Mateo,Rocketship Redwood City,Elementary,Redwood City,94061,37.47260183,-122.2316932
San Mateo,Clifford Elementary,Elementary,Redwood City,94062,37.48227,-122.26347
San Mateo,Roy Cloud Elementary,Elementary,Redwood City,94061,37.4598,-122.25626
San Mateo,Garfield Elementary,Elementary,Menlo Park,94025,37.47003,-122.20261
San Mateo,Henry Ford Elementary,Elementary,Redwood City,94061,37.45667,-122.23408
San Mateo,Hoover Elementary,Elementary,Redwood City,94063,37.48178,-122.21537
San Mateo,McKinley Institute of Technology,Middle,Redwood City,94062,37.48085,-122.23536
San Mateo,Roosevelt Elementary,Elementary,Redwood City,94061,37.46598,-122.24467
San Mateo,Taft Elementary,Elementary,Redwood City,94063,37.48096,-122.19432
San Mateo,Orion Alternative,Alternative Schools of Choice,Redwood City,94063,37.474151,-122.241554
San Mateo,North Star Academy,Elementary,Redwood City,94062,37.48081,-122.23498
San Mateo,Portola Elementary,Elementary,San Bruno,94066,37.62481,-122.4534
San Mateo,Belle Air Elementary,Elementary,San Bruno,94066,37.62467,-122.4056
San Mateo,Allen (Decima M.) Elementary,Elementary,San Bruno,94066,37.62444,-122.41596
San Mateo,John Muir Elementary,Elementary,San Bruno,94066,37.61372,-122.43606
San Mateo,Parkside Intermediate,Middle,San Bruno,94066,37.61562,-122.41949
San Mateo,Rollingwood Elementary,Elementary,San Bruno,94066,37.63078,-122.44421
San Mateo,Arroyo,Elementary,San Carlos,94070,37.50045,-122.26076
San Mateo,Mariposa,Elementary,San Carlos,94070,37.508882,-122.286066
San Mateo,Arundel Elementary,Elementary,San Carlos,94070,37.50378,-122.27486
San Mateo,Brittan Acres Elementary,Elementary,San Carlos,94070,37.49606,-122.26528
San Mateo,Central Middle,Middle,San Carlos,94070,37.50121,-122.26189
San Mateo,Heather Elementary,Elementary,San Carlos,94070,37.49245,-122.2747
San Mateo,Tierra Linda Middle,Middle,San Carlos,94070,37.50805,-122.28655
San Mateo,White Oaks Elementary,Elementary,San Carlos,94070,37.49143,-122.25372
San Mateo,San Carlos Charter Learning Center,Elementary,San Carlos,94070,37.50888,-122.28605
San Mateo,Bayside Academy,Elementary,San Mateo,94403,37.56681,-122.29484
San Mateo,Abbott Middle,Middle,San Mateo,94403,37.5305,-122.31
San Mateo,LEAD Elementary,Elementary,San Mateo,94401,37.56946,-122.30211
San Mateo,Beresford Elementary,Elementary,San Mateo,94403,37.53935,-122.30958
San Mateo,Fiesta Gardens International Elementary,Elementary,San Mateo,94403,37.55182,-122.29961
San Mateo,George Hall Elementary,Elementary,San Mateo,94403,37.53738,-122.29061
San Mateo,Laurel Elementary,Elementary,San Mateo,94403,37.53192,-122.30397
San Mateo,College Park Elementary,Elementary,San Mateo,94401,37.57614,-122.32745
San Mateo,Meadow Heights Elementary,Elementary,San Mateo,94403,37.53905,-122.31604
San Mateo,North Shoreview Montessori,Elementary,San Mateo,94401,37.57535,-122.31611
San Mateo,Peninsula High,Alternative Schools of Choice,San Bruno,94066,37.61232917,-122.428498
San Mateo,Peninsula High (Continuation),Continuation,San Bruno,94066,37.61239,-122.42833
San Mateo,Capuchino High,High,San Bruno,94066,37.60963,-122.40693
San Mateo,Hillsdale High,High,San Mateo,94403,37.5325,-122.31221
San Mateo,Mills High,High,Millbrae,94030,37.59427,-122.39059
San Mateo,San Mateo High,High,San Mateo,94401,37.57713,-122.32957
San Mateo,Summit Preparatory Charter High,High,Redwood City,94063,37.48677,-122.2102
San Mateo,Everest Public High,High,Redwood City,94063,37.47377,-122.20386
San Mateo,East Palo Alto Academy,High,East Palo Alto,94303,37.46294,-122.13184
San Mateo,Tide Academy,High,Menlo Park,94025,37.48219,-122.173969
San Mateo,KIPP Esperanza High,High,East Palo Alto,94303,37.46747202,-122.13201
San Mateo,Carlmont High,High,Belmont,94002,37.50531,-122.28819
San Mateo,Menlo-Atherton High,High,Atherton,94025,37.46142,-122.1747
San Mateo,Redwood High,Continuation,Redwood City,94063,37.49544,-122.24413
San Mateo,Sequoia High,High,Redwood City,94062,37.48405,-122.2362
San Mateo,Woodside High,High,Woodside,94062,37.44528,-122.23052
San Mateo,Community Day,Community Day,South San Francisco,94080,37.651862,-122.427773
San Mateo,Baden High (Continuation),Continuation,South San Francisco,94080,37.64997,-122.43593
San Mateo,El Camino High,High,South San Francisco,94080,37.66671,-122.44179
San Mateo,South San Francisco High,High,South San Francisco,94080,37.64774,-122.42706
San Mateo,Buri Buri Elementary,Elementary,South San Francisco,94080,37.6569,-122.44593
San Mateo,Los Cerritos Elementary,Elementary,South San Francisco,94080,37.651,-122.42693
San Mateo,Martin Elementary,Elementary,South San Francisco,94080,37.66348,-122.41004
San Mateo,Monte Verde Elementary,Elementary,San Bruno,94066,37.63657,-122.4519
San Mateo,Ponderosa Elementary,Elementary,South San Francisco,94080,37.64609,-122.43324
San Mateo,Spruce Elementary,Elementary,South San Francisco,94080,37.6591,-122.41624
San Mateo,Sunshine Gardens Elementary,Elementary,South San Francisco,94080,37.66561,-122.43642
San Mateo,Alta Loma Middle,Middle,South San Francisco,94080,37.66164,-122.45014
San Mateo,Parkway Heights Middle,Middle,South San Francisco,94080,37.66272,-122.42717
San Mateo,Westborough Middle,Middle,South San Francisco,94080,37.6443,-122.46112
San Mateo,Woodside Elementary,Elementary,Woodside,94062,37.42779,-122.25919
Santa Clara,Bullis Charter,Elementary,Los Altos,94022,37.39625,-122.11495
Santa Clara,Discovery Charter,Elementary,San Jose,95117,37.30297,-121.97261
Santa Clara,University Preparatory Academy Charter,High,San Jose,95125,37.29104,-121.87394
Santa Clara,Rocketship Mateo Sheedy Elementary,Elementary,San Jose,95110,37.32168,-121.88654
Santa Clara,ACE Empower Academy,Middle,San Jose,95116,37.34861,-121.84462
Santa Clara,Rocketship Si Se Puede Academy,Elementary,San Jose,95116,37.35247,-121.83887
Santa Clara,Rocketship Los Suenos Academy,Elementary,San Jose,95116,37.34447,-121.85256
Santa Clara,Alpha: Cornerstone Academy Preparatory,Elementary,San Jose,95122,37.32537,-121.85187
Santa Clara,Downtown College Prep - Alum Rock,K-12,San Jose,95122,37.36682,-121.85792
Santa Clara,Rocketship Discovery Prep,Elementary,San Jose,95116,37.35371,-121.86944
Santa Clara,Summit Public School: Tahoma,High,San Jose,95123,37.2539,-121.82
Santa Clara,Sunrise Middle,Middle,San Jose,95116,37.35105,-121.87183
Santa Clara,Rocketship Academy Brilliant Minds,Elementary,San Jose,95116,37.35402,-121.82138
Santa Clara,Rocketship Alma Academy,Elementary,San Jose,95110,37.31343,-121.87767
Santa Clara,Discovery Charter II,Elementary,San Jose,95123,37.23606,-121.84856
Santa Clara,Summit Public School: Denali,K-12,Sunnyvale,94089,37.39716,-122.01545
Santa Clara,Alpha: Jose Hernandez,Elementary,San Jose,95122,37.32662,-121.83512
Santa Clara,Rocketship Fuerza Community Prep,Elementary,San Jose,95116,37.3576,-121.84203
Santa Clara,Voices College-Bound Language Academy at Morgan Hill,Elementary,Morgan Hill,95037,37.14988,-121.65257
Santa Clara,Voices College-Bound Language Academy at Mt. Pleasant,Elementary,San Jose,95127,37.35968,-121.81616
Santa Clara,Rocketship Rising Stars,Elementary,San Jose,95111,37.29172,-121.8338
Santa Clara,Opportunity Youth Academy,High,San Jose,95131,37.38372,-121.90019
Santa Clara,Santa Clara County Court,Juvenile Court,San Jose,95131,37.38372,-121.90019
Santa Clara,Santa Clara County Community,County Community,San Jose,95131,37.38406,-121.9012
